year,selling_price,km_driven,transmission,mileage,engine,max_power,seats,manufacturer,target
2015.0,650000.0,100000.0,,,,88.76,,,650000.0
2015.0,459999.0,32000.0,,,,99.0,,,459999.0
2012.0,290000.0,112072.0,,,,84.8,,,290000.0
2014.0,400000.0,30000.0,,,,68.05,,,400000.0
2016.0,565000.0,70000.0,,,,74.0,,,565000.0
2011.0,,50000.0,,,,82.0,,,
2009.0,150000.0,80000.0,,,,62.0,,,150000.0
2007.0,480000.0,110000.0,,,,,,,480000.0
2007.0,70000.0,80000.0,,,,64.0,,,70000.0
2007.0,70000.0,80000.0,,,,64.0,,,70000.0
2011.0,1190000.0,80000.0,,,,,,,1190000.0
2006.0,140000.0,100000.0,,,,82.0,,,140000.0
2018.0,900000.0,19000.0,,,,98.96,,,900000.0
2015.0,600000.0,40000.0,,,,88.73,,,600000.0
2015.0,1100000.0,52269.0,,,,120.0,,,1100000.0
2010.0,120000.0,170000.0,,,,32.8,,,120000.0
2009.0,120000.0,140000.0,,,,82.0,,,120000.0
2010.0,120000.0,170000.0,,,,82.0,,,120000.0
2009.0,229999.0,60000.0,,,,80.0,,,229999.0
2017.0,570000.0,15780.0,,,,86.7,,,570000.0
2014.0,575000.0,106000.0,,,,126.32,,,575000.0
2012.0,280000.0,80000.0,,,,103.6,,,280000.0
2015.0,580000.0,74000.0,,,,88.73,,,580000.0
2018.0,875000.0,35000.0,,,,88.5,,,875000.0
2013.0,500000.0,70000.0,,,,126.32,,,500000.0
2015.0,700000.0,60000.0,,,,88.5,,,700000.0
2016.0,388000.0,50000.0,,,,86.8,,,388000.0
2011.0,225000.0,80000.0,,,,78.9,,,225000.0
2011.0,90000.0,90000.0,,,,64.08,,,90000.0
2014.0,600000.0,114000.0,,,,108.45,,,600000.0
2009.0,235000.0,100000.0,,,,80.0,,,235000.0
2011.0,350000.0,100000.0,,,,90.0,,,350000.0
2011.0,235000.0,80000.0,,,,78.9,,,235000.0
2010.0,190000.0,35000.0,,,,46.3,,,190000.0
2011.0,325000.0,79000.0,,,,88.8,,,325000.0
2007.0,550000.0,,,,,81.83,,,550000.0
2011.0,300000.0,120000.0,,,,103.6,,,300000.0
2017.0,550000.0,10000.0,,,,84.0,,,550000.0
2013.0,720000.0,150000.0,,,,140.0,,,720000.0
2011.0,110000.0,110000.0,,,,75.0,,,110000.0
2018.0,310000.0,10000.0,,,,47.3,,,310000.0
2010.0,150000.0,70000.0,,,,58.2,,,150000.0
2012.0,260000.0,46000.0,,,,70.0,,,260000.0
,55000.0,120000.0,,,,94.0,,,55000.0
2013.0,450000.0,108800.0,,,,74.0,,,450000.0
2009.0,199000.0,70000.0,,,,78.9,,,199000.0
2018.0,1000000.0,35000.0,,,,75.0,,,1000000.0
2011.0,240000.0,72000.0,,,,68.0,,,240000.0
2018.0,350000.0,40000.0,,,,53.3,,,350000.0
2014.0,530000.0,120000.0,,,,62.1,,,530000.0
2011.0,150000.0,35000.0,,,,62.0,,,150000.0
2019.0,625000.0,12500.0,,,,81.86,,,625000.0
2014.0,378000.0,80000.0,,,,82.0,,,378000.0
2015.0,210000.0,,,,,53.3,,,210000.0
2018.0,700000.0,100000.0,,,,74.02,,,700000.0
2011.0,156000.0,110000.0,,,,62.1,,,156000.0
2016.0,700000.0,103000.0,,,,70.0,,,700000.0
2010.0,194000.0,,,,,67.0,,,194000.0
2006.0,120000.0,100000.0,,,,46.3,,,120000.0
2015.0,415000.0,45000.0,,,,86.7,,,415000.0
2015.0,450000.0,45000.0,,,,86.7,,,450000.0
2014.0,325000.0,40000.0,,,,86.8,,,325000.0
2014.0,525000.0,,,,,62.1,,,525000.0
2017.0,265000.0,100000.0,,,,55.2,,,265000.0
2008.0,100000.0,120000.0,,,,35.0,,,100000.0
2017.0,,9000.0,,,,,,,
2019.0,,20000.0,,,,,,,
2017.0,,45000.0,,,,,,,
2015.0,503000.0,110000.0,,,,147.94,,,503000.0
2019.0,,20000.0,,,,,,,
2016.0,,68089.0,,,,,,,
2013.0,225000.0,58343.0,,,,67.05,,,225000.0
2018.0,740000.0,38817.0,,,,74.0,,,740000.0
2016.0,550000.0,56494.0,,,,88.7,,,550000.0
2013.0,750000.0,79328.0,,,,100.6,,,750000.0
2019.0,650000.0,5621.0,,,,81.8,,,650000.0
2017.0,625000.0,25538.0,,,,88.73,,,625000.0
2018.0,600000.0,69779.0,,,,81.8,,,600000.0
2017.0,450000.0,56290.0,,,,73.97,,,450000.0
2019.0,,7500.0,,,,,,,
2019.0,,8500.0,,,,,,,
2019.0,779000.0,7032.0,,,,88.76,,,779000.0
2016.0,645000.0,11000.0,,,,103.5,,,645000.0
2018.0,,2000.0,,,,150.0,,,
2015.0,400000.0,100000.0,,,,88.7,,,400000.0
2013.0,345000.0,40000.0,,,,88.8,,,345000.0
2018.0,850000.0,15000.0,,,,105.0,,,850000.0
2018.0,620000.0,15000.0,,,,81.8,,,620000.0
2018.0,700000.0,10000.0,,,,83.1,,,700000.0
2012.0,200000.0,90000.0,,,,74.0,,,200000.0
2017.0,660000.0,80000.0,,,,70.0,,,660000.0
2015.0,,39000.0,,,,,,,
2009.0,90000.0,60000.0,,,,52.8,,,90000.0
2015.0,1050000.0,28000.0,,,,140.0,,,1050000.0
2010.0,160000.0,90000.0,,,,70.0,,,160000.0
2006.0,150000.0,80000.0,,,,130.0,,,150000.0
2010.0,200000.0,35000.0,,,,67.1,,,200000.0
2011.0,365000.0,185000.0,,,,87.2,,,365000.0
2009.0,140000.0,110000.0,,,,67.0,,,140000.0
2016.0,360000.0,100000.0,,,,91.72,,,360000.0
2008.0,200000.0,110000.0,,,,78.0,,,200000.0
2010.0,250000.0,100000.0,,,,106.0,,,250000.0
2008.0,229999.0,110000.0,,,,106.0,,,229999.0
2011.0,320000.0,130000.0,,,,68.0,,,320000.0
2003.0,85000.0,68300.0,,,,82.0,,,85000.0
2018.0,1200000.0,27000.0,,,,121.3,,,1200000.0
2018.0,740000.0,9000.0,,,,83.1,,,740000.0
2013.0,345000.0,40000.0,,,,88.8,,,345000.0
2019.0,570000.0,19000.0,,,,81.8,,,570000.0
2019.0,490000.0,10000.0,,,,81.8,,,490000.0
2013.0,250000.0,100000.0,,,,70.0,,,250000.0
2017.0,430000.0,20000.0,,,,67.0,,,430000.0
2014.0,225000.0,35000.0,,,,55.2,,,225000.0
2018.0,850000.0,15000.0,,,,105.0,,,850000.0
2018.0,620000.0,15000.0,,,,81.8,,,620000.0
2014.0,440000.0,70000.0,,,,88.73,,,440000.0
2016.0,800000.0,70000.0,,,,88.5,,,800000.0
2018.0,700000.0,10000.0,,,,83.1,,,700000.0
2016.0,600000.0,47000.0,,,,74.0,,,600000.0
2012.0,200000.0,90000.0,,,,74.0,,,200000.0
2017.0,660000.0,80000.0,,,,70.0,,,660000.0
2015.0,,39000.0,,,,,,,
2015.0,450000.0,53000.0,,,,70.0,,,450000.0
2013.0,420000.0,105000.0,,,,74.0,,,420000.0
2011.0,500000.0,121941.0,,,,102.0,,,500000.0
2016.0,350000.0,15000.0,,,,84.0,,,350000.0
2014.0,280000.0,100000.0,,,,95.0,,,280000.0
2013.0,425000.0,152186.0,,,,83.8,,,425000.0
2013.0,295000.0,82246.0,,,,78.9,,,295000.0
2016.0,540000.0,20000.0,,,,81.8,,,540000.0
2017.0,754000.0,40000.0,,,,74.02,,,754000.0
2011.0,650000.0,89580.0,,,,102.0,,,650000.0
2011.0,550000.0,,,,,102.0,,,550000.0
2011.0,550000.0,,,,,102.0,,,550000.0
2019.0,675000.0,2789.0,,,,86.8,,,675000.0
2018.0,700000.0,35278.0,,,,98.97,,,700000.0
2018.0,795000.0,2860.0,,,,98.97,,,795000.0
2010.0,515000.0,,,,,102.0,,,515000.0
2018.0,450000.0,20000.0,,,,82.0,,,450000.0
2008.0,155000.0,60000.0,,,,66.6,,,155000.0
2011.0,350000.0,100000.0,,,,67.1,,,350000.0
2011.0,250000.0,78562.0,,,,68.0,,,250000.0
2011.0,450000.0,96000.0,,,,126.32,,,450000.0
2011.0,450000.0,96000.0,,,,126.32,,,450000.0
2003.0,55599.0,36088.0,,,,37.0,,,55599.0
2014.0,420000.0,50000.0,,,,88.73,,,420000.0
2012.0,315000.0,100000.0,,,,82.0,,,315000.0
2018.0,750000.0,40000.0,,,,88.5,,,750000.0
2020.0,450000.0,10000.0,,,,67.05,,,450000.0
2008.0,175000.0,60000.0,,,,75.0,,,175000.0
2019.0,650000.0,10000.0,,,,81.86,,,650000.0
2018.0,1050000.0,10000.0,,,,88.5,,,1050000.0
2011.0,375000.0,35000.0,,,,126.32,,,375000.0
2014.0,1100000.0,80000.0,,,,,,,1100000.0
2019.0,,28000.0,,,,,,,
2017.0,620000.0,35000.0,,,,99.0,,,620000.0
2017.0,,32000.0,,,,,,,
2003.0,135000.0,40000.0,,,,67.1,,,135000.0
2011.0,375000.0,35000.0,,,,126.32,,,375000.0
2019.0,320000.0,10000.0,,,,53.3,,,320000.0
2019.0,,25000.0,,,,,,,
2016.0,320000.0,50000.0,,,,67.05,,,320000.0
2012.0,400000.0,129000.0,,,,73.9,,,400000.0
2015.0,900000.0,100000.0,,,,140.0,,,900000.0
2018.0,310000.0,30000.0,,,,47.3,,,310000.0
2018.0,595000.0,28000.0,,,,108.5,,,595000.0
2017.0,800000.0,60000.0,,,,88.5,,,800000.0
2013.0,350000.0,70000.0,,,,86.0,,,350000.0
2013.0,275000.0,110000.0,,,,70.0,,,275000.0
2019.0,420000.0,10000.0,,,,73.0,,,420000.0
2008.0,250000.0,110000.0,,,,110.0,,,250000.0
2007.0,250000.0,100000.0,,,,75.0,,,250000.0
2008.0,290000.0,120000.0,,,,120.0,,,290000.0
2016.0,525000.0,60000.0,,,,82.0,,,525000.0
2008.0,250000.0,110000.0,,,,120.0,,,250000.0
2007.0,90000.0,64000.0,,,,82.0,,,90000.0
2017.0,430000.0,10000.0,,,,67.04,,,430000.0
2017.0,630000.0,35000.0,,,,83.1,,,630000.0
2018.0,550000.0,23000.0,,,,84.0,,,550000.0
2019.0,630000.0,15000.0,,,,74.0,,,630000.0
2018.0,850000.0,20000.0,,,,120.0,,,850000.0
2011.0,455000.0,90000.0,,,,63.0,,,455000.0
2011.0,445000.0,90000.0,,,,63.0,,,445000.0
2013.0,370000.0,80000.0,,,,88.76,,,370000.0
2016.0,500000.0,50000.0,,,,82.0,,,500000.0
2005.0,95000.0,50000.0,,,,82.0,,,95000.0
2012.0,140000.0,185000.0,,,,70.0,,,140000.0
2019.0,550000.0,40000.0,,,,81.8,,,550000.0
2017.0,300000.0,30000.0,,,,67.0,,,300000.0
2011.0,150000.0,120000.0,,,,69.0,,,150000.0
2011.0,229999.0,,,,,67.1,,,229999.0
2017.0,880000.0,46000.0,,,,120.0,,,880000.0
2011.0,900000.0,120000.0,,,,,,,900000.0
2015.0,720000.0,80000.0,,,,75.0,,,720000.0
2016.0,550000.0,90000.0,,,,88.73,,,550000.0
2015.0,720000.0,90000.0,,,,75.0,,,720000.0
2006.0,70000.0,80000.0,,,,82.0,,,70000.0
2016.0,535000.0,70000.0,,,,74.0,,,535000.0
2015.0,320000.0,91000.0,,,,71.0,,,320000.0
2015.0,500000.0,90000.0,,,,88.73,,,500000.0
2014.0,525000.0,110000.0,,,,88.76,,,525000.0
2019.0,220000.0,90000.0,,,,67.0,,,220000.0
2018.0,350000.0,50000.0,,,,84.0,,,350000.0
2016.0,530000.0,60000.0,,,,100.0,,,530000.0
2013.0,215000.0,35000.0,,,,47.3,,,215000.0
2012.0,335000.0,100000.0,,,,103.6,,,335000.0
2015.0,320000.0,90000.0,,,,71.0,,,320000.0
2011.0,135000.0,120000.0,,,,68.0,,,135000.0
2009.0,175000.0,95000.0,,,,66.1,,,175000.0
2017.0,800000.0,35000.0,,,,62.1,,,800000.0
2007.0,78000.0,38000.0,,,,65.3,,,78000.0
2014.0,565000.0,56000.0,,,,117.3,,,565000.0
2017.0,575000.0,50000.0,,,,88.73,,,575000.0
2014.0,170000.0,70000.0,,,,55.2,,,170000.0
2014.0,250999.0,30000.0,,,,47.3,,,250999.0
2015.0,950000.0,188000.0,,,,140.0,,,950000.0
2014.0,650000.0,60000.0,,,,117.3,,,650000.0
2013.0,550000.0,133000.0,,,,138.1,,,550000.0
2010.0,650000.0,160000.0,,,,102.0,,,650000.0
2013.0,800000.0,150000.0,,,,140.0,,,800000.0
2020.0,250999.0,30000.0,,,,47.3,,,250999.0
2013.0,170000.0,60000.0,,,,47.3,,,170000.0
2013.0,250000.0,30000.0,,,,69.0,,,250000.0
2014.0,312000.0,80000.0,,,,98.82,,,312000.0
2014.0,250000.0,20000.0,,,,47.3,,,250000.0
2013.0,200000.0,80000.0,,,,55.2,,,200000.0
2016.0,670000.0,73000.0,,,,75.0,,,670000.0
2017.0,270000.0,50000.0,,,,55.2,,,270000.0
2012.0,360000.0,,,,,62.1,,,360000.0
2018.0,630000.0,46000.0,,,,74.0,,,630000.0
2003.0,55599.0,36088.0,,,,37.0,,,55599.0
2018.0,400000.0,50000.0,,,,45.0,,,400000.0
2014.0,420000.0,50000.0,,,,88.73,,,420000.0
2018.0,764000.0,25000.0,,,,91.1,,,764000.0
2019.0,710000.0,30000.0,,,,62.1,,,710000.0
2018.0,,30000.0,,,,,,,
2018.0,1050000.0,13000.0,,,,139.01,,,1050000.0
2019.0,1000000.0,15000.0,,,,103.2,,,1000000.0
2017.0,650000.0,44000.0,,,,88.5,,,650000.0
2015.0,600000.0,63000.0,,,,98.59,,,600000.0
2016.0,509999.0,110000.0,,,,100.0,,,509999.0
2017.0,610000.0,14000.0,,,,82.0,,,610000.0
2017.0,310000.0,35000.0,,,,47.3,,,310000.0
2016.0,720000.0,35000.0,,,,62.1,,,720000.0
2012.0,158000.0,110000.0,,,,69.0,,,158000.0
2011.0,175000.0,85700.0,,,,70.0,,,175000.0
2010.0,217000.0,120000.0,,,,73.9,,,217000.0
2013.0,484999.0,50000.0,,,,98.6,,,484999.0
2012.0,315000.0,100000.0,,,,82.0,,,315000.0
2016.0,550000.0,35000.0,,,,71.0,,,550000.0
2012.0,280000.0,70000.0,,,,85.8,,,280000.0
2013.0,350000.0,90000.0,,,,99.6,,,350000.0
2017.0,1150000.0,42000.0,,,,140.0,,,1150000.0
2016.0,420000.0,30000.0,,,,82.0,,,420000.0
2017.0,810000.0,80000.0,,,,91.1,,,810000.0
2011.0,290000.0,90000.0,,,,80.0,,,290000.0
2012.0,180000.0,60000.0,,,,79.4,,,180000.0
2010.0,160000.0,162000.0,,,,73.0,,,160000.0
2017.0,66000.0,70000.0,,,,37.48,,,66000.0
2015.0,369000.0,20000.0,,,,67.04,,,369000.0
2012.0,300000.0,80000.0,,,,138.1,,,300000.0
2008.0,350000.0,90000.0,,,,63.0,,,350000.0
2008.0,220000.0,120000.0,,,,80.0,,,220000.0
2005.0,160000.0,,,,,80.0,,,160000.0
2009.0,221000.0,100000.0,,,,75.0,,,221000.0
2017.0,400000.0,35000.0,,,,88.7,,,400000.0
2004.0,250000.0,120000.0,,,,,,,250000.0
2011.0,390000.0,120000.0,,,,63.0,,,390000.0
2012.0,190000.0,110000.0,,,,73.0,,,190000.0
2017.0,300000.0,60000.0,,,,53.3,,,300000.0
2017.0,750000.0,27000.0,,,,88.73,,,750000.0
2016.0,650000.0,50000.0,,,,74.0,,,650000.0
2018.0,635000.0,40000.0,,,,86.7,,,635000.0
2013.0,520000.0,88000.0,,,,126.32,,,520000.0
2020.0,,50000.0,,,,140.0,,,
2012.0,415000.0,80000.0,,,,126.32,,,415000.0
2019.0,700000.0,60000.0,,,,88.76,,,700000.0
2017.0,484999.0,26000.0,,,,81.8,,,484999.0
2007.0,120000.0,80000.0,,,,68.0,,,120000.0
2014.0,220000.0,60000.0,,,,55.2,,,220000.0
2014.0,320000.0,80000.0,,,,78.9,,,320000.0
2011.0,375000.0,90000.0,,,,74.0,,,375000.0
2012.0,440000.0,80000.0,,,,126.32,,,440000.0
2019.0,550000.0,15000.0,,,,81.86,,,550000.0
2017.0,640000.0,35000.0,,,,74.0,,,640000.0
2014.0,420000.0,120000.0,,,,67.04,,,420000.0
2016.0,330000.0,63000.0,,,,70.0,,,330000.0
2019.0,800000.0,25000.0,,,,108.62,,,800000.0
2011.0,240000.0,64500.0,,,,67.1,,,240000.0
2016.0,360000.0,100000.0,,,,77.0,,,360000.0
2017.0,750000.0,40000.0,,,,126.2,,,750000.0
2017.0,570000.0,15000.0,,,,81.83,,,570000.0
2015.0,450000.0,25000.0,,,,67.04,,,450000.0
2016.0,270000.0,82000.0,,,,85.8,,,270000.0
2012.0,459999.0,87000.0,,,,88.76,,,459999.0
2015.0,240000.0,80000.0,,,,67.05,,,240000.0
2012.0,320000.0,110000.0,,,,108.45,,,320000.0
2011.0,149000.0,148000.0,,,,88.8,,,149000.0
2018.0,,40000.0,,,,140.0,,,
2011.0,180000.0,70000.0,,,,93.7,,,180000.0
2012.0,185000.0,70000.0,,,,62.1,,,185000.0
2008.0,65000.0,40000.0,,,,37.0,,,65000.0
2010.0,130000.0,120000.0,,,,70.0,,,130000.0
2012.0,330000.0,60000.0,,,,67.0,,,330000.0
2011.0,190000.0,90000.0,,,,90.0,,,190000.0
2014.0,501000.0,68000.0,,,,74.0,,,501000.0
2017.0,600000.0,24500.0,,,,98.6,,,600000.0
2012.0,570000.0,77000.0,,,,140.0,,,570000.0
2015.0,450000.0,85000.0,,,,98.6,,,450000.0
2011.0,285000.0,45500.0,,,,88.73,,,285000.0
2014.0,490000.0,67000.0,,,,74.0,,,490000.0
2014.0,500000.0,77000.0,,,,74.0,,,500000.0
2016.0,275000.0,47000.0,,,,55.2,,,275000.0
2017.0,440000.0,57000.0,,,,84.48,,,440000.0
2018.0,825000.0,71500.0,,,,88.73,,,825000.0
2012.0,411000.0,110000.0,,,,67.04,,,411000.0
2013.0,470000.0,82000.0,,,,74.0,,,470000.0
2013.0,445000.0,70000.0,,,,74.0,,,445000.0
2017.0,752000.0,28000.0,,,,74.0,,,752000.0
2016.0,650000.0,125000.0,,,,103.52,,,650000.0
2013.0,450000.0,67000.0,,,,74.0,,,450000.0
2011.0,350000.0,93500.0,,,,118.0,,,350000.0
2012.0,511000.0,8500.0,,,,81.8,,,511000.0
2016.0,700000.0,80000.0,,,,74.0,,,700000.0
2016.0,,30000.0,,,,,,,
2018.0,550000.0,14200.0,,,,86.8,,,550000.0
2007.0,142000.0,97000.0,,,,68.0,,,142000.0
2012.0,725000.0,90000.0,,,,138.0,,,725000.0
2017.0,630000.0,30000.0,,,,81.83,,,630000.0
2015.0,480000.0,50000.0,,,,81.83,,,480000.0
2016.0,330000.0,30000.0,,,,67.05,,,330000.0
2017.0,500000.0,20000.0,,,,80.0,,,500000.0
2012.0,300000.0,60300.0,,,,73.9,,,300000.0
2015.0,400000.0,35000.0,,,,88.7,,,400000.0
2011.0,320000.0,80000.0,,,,138.03,,,320000.0
2008.0,180000.0,44391.0,,,,68.05,,,180000.0
2016.0,530000.0,58000.0,,,,74.0,,,530000.0
2015.0,600000.0,40000.0,,,,62.1,,,600000.0
2017.0,780000.0,66000.0,,,,88.5,,,780000.0
2016.0,700000.0,110000.0,,,,98.6,,,700000.0
2013.0,175000.0,56315.0,,,,57.6,,,175000.0
2017.0,735000.0,70000.0,,,,70.0,,,735000.0
2013.0,325000.0,120000.0,,,,67.06,,,325000.0
2006.0,225000.0,100000.0,,,,80.0,,,225000.0
2015.0,350000.0,90000.0,,,,88.7,,,350000.0
2006.0,110000.0,120000.0,,,,57.5,,,110000.0
2007.0,85000.0,160000.0,,,,67.1,,,85000.0
2006.0,150000.0,100000.0,,,,125.0,,,150000.0
2009.0,225000.0,120000.0,,,,73.9,,,225000.0
2010.0,111000.0,100000.0,,,,75.0,,,111000.0
2007.0,150000.0,70000.0,,,,67.0,,,150000.0
2017.0,300000.0,15151.0,,,,55.2,,,300000.0
2015.0,630000.0,60000.0,,,,120.0,,,630000.0
2011.0,206000.0,100000.0,,,,68.05,,,206000.0
2006.0,70000.0,110000.0,,,,67.1,,,70000.0
2019.0,567000.0,7000.0,,,,81.86,,,567000.0
2005.0,65000.0,35000.0,,,,67.1,,,65000.0
2016.0,550000.0,60000.0,,,,74.0,,,550000.0
2010.0,140000.0,70000.0,,,,78.9,,,140000.0
2016.0,300000.0,30000.0,,,,53.3,,,300000.0
2013.0,500000.0,70000.0,,,,110.4,,,500000.0
2015.0,400000.0,128000.0,,,,82.0,,,400000.0
2011.0,340000.0,160000.0,,,,82.0,,,340000.0
2012.0,850000.0,120000.0,,,,102.0,,,850000.0
2014.0,570000.0,15000.0,,,,74.0,,,570000.0
2017.0,699000.0,60000.0,,,,74.02,,,699000.0
2013.0,355000.0,80000.0,,,,86.8,,,355000.0
2016.0,690000.0,80000.0,,,,74.0,,,690000.0
2006.0,180000.0,114321.0,,,,68.0,,,180000.0
2013.0,200000.0,120000.0,,,,70.0,,,200000.0
2012.0,575000.0,120000.0,,,,120.0,,,575000.0
2014.0,415000.0,146000.0,,,,67.06,,,415000.0
2012.0,350000.0,30000.0,,,,68.05,,,350000.0
2017.0,350000.0,20000.0,,,,55.2,,,350000.0
2017.0,632000.0,150000.0,,,,67.05,,,632000.0
2014.0,325000.0,70000.0,,,,61.7,,,325000.0
2013.0,511000.0,90000.0,,,,147.5,,,511000.0
2010.0,300000.0,100000.0,,,,118.0,,,300000.0
2005.0,70000.0,188000.0,,,,67.1,,,70000.0
2008.0,180000.0,100000.0,,,,68.05,,,180000.0
2017.0,,9000.0,,,,,,,
2019.0,,20000.0,,,,,,,
2017.0,,45000.0,,,,,,,
2015.0,503000.0,110000.0,,,,147.94,,,503000.0
2019.0,,20000.0,,,,,,,
2016.0,,68089.0,,,,,,,
2013.0,225000.0,58343.0,,,,67.05,,,225000.0
2018.0,740000.0,38817.0,,,,74.0,,,740000.0
2016.0,550000.0,56494.0,,,,88.7,,,550000.0
2013.0,750000.0,79328.0,,,,100.6,,,750000.0
2019.0,650000.0,5621.0,,,,81.8,,,650000.0
2017.0,625000.0,25538.0,,,,88.73,,,625000.0
2018.0,600000.0,69779.0,,,,81.8,,,600000.0
2017.0,450000.0,56290.0,,,,73.97,,,450000.0
2019.0,,7500.0,,,,,,,
2019.0,,8500.0,,,,,,,
2019.0,779000.0,7032.0,,,,88.76,,,779000.0
2016.0,645000.0,11000.0,,,,103.5,,,645000.0
2018.0,,2000.0,,,,150.0,,,
2017.0,730000.0,37333.0,,,,81.83,,,730000.0
2014.0,450000.0,15000.0,,,,88.76,,,450000.0
2012.0,550000.0,,,,,,,,550000.0
2017.0,420000.0,60000.0,,,,58.16,,,420000.0
2016.0,509999.0,80000.0,,,,67.05,,,509999.0
2015.0,905000.0,110000.0,,,,100.6,,,905000.0
2010.0,240000.0,134000.0,,,,82.0,,,240000.0
2011.0,140000.0,72000.0,,,,46.3,,,140000.0
2006.0,300000.0,140000.0,,,,102.0,,,300000.0
2015.0,300000.0,80000.0,,,,85.8,,,300000.0
2010.0,225000.0,120000.0,,,,73.9,,,225000.0
2015.0,860000.0,90000.0,,,,100.6,,,860000.0
2012.0,400000.0,100000.0,,,,83.8,,,400000.0
2009.0,190000.0,90000.0,,,,85.8,,,190000.0
2013.0,350000.0,140000.0,,,,98.6,,,350000.0
2010.0,75000.0,120000.0,,,,62.0,,,75000.0
2019.0,860000.0,35000.0,,,,88.5,,,860000.0
2014.0,250000.0,50000.0,,,,67.05,,,250000.0
2017.0,700000.0,82000.0,,,,88.7,,,700000.0
2014.0,399000.0,70000.0,,,,74.0,,,399000.0
2016.0,320000.0,90000.0,,,,85.8,,,320000.0
2015.0,,60000.0,,,,,,,
2014.0,1100000.0,79000.0,,,,141.0,,,1100000.0
2011.0,750000.0,,,,,102.0,,,750000.0
2010.0,750000.0,,,,,102.0,,,750000.0
2018.0,530000.0,20000.0,,,,63.0,,,530000.0
2017.0,750000.0,53000.0,,,,88.5,,,750000.0
2017.0,560000.0,21500.0,,,,76.0,,,560000.0
2017.0,450000.0,89000.0,,,,69.0,,,450000.0
2013.0,459999.0,35000.0,,,,85.8,,,459999.0
2013.0,235000.0,43000.0,,,,67.1,,,235000.0
2009.0,180000.0,80000.0,,,,62.1,,,180000.0
2007.0,140000.0,80000.0,,,,63.0,,,140000.0
2014.0,620000.0,110000.0,,,,88.73,,,620000.0
2012.0,190000.0,100000.0,,,,55.2,,,190000.0
2018.0,380000.0,25000.0,,,,55.2,,,380000.0
2019.0,1145000.0,20000.0,,,,98.96,,,1145000.0
2017.0,540000.0,70000.0,,,,74.0,,,540000.0
2011.0,800000.0,,,,,102.0,,,800000.0
2006.0,150000.0,100000.0,,,,64.0,,,150000.0
,55000.0,70000.0,,,,37.0,,,55000.0
2015.0,919999.0,140000.0,,,,140.0,,,919999.0
2008.0,75000.0,86000.0,,,,82.0,,,75000.0
2009.0,135000.0,50000.0,,,,46.3,,,135000.0
2017.0,340000.0,40300.0,,,,84.0,,,340000.0
2010.0,525000.0,120000.0,,,,102.0,,,525000.0
2016.0,411000.0,25000.0,,,,67.04,,,411000.0
2010.0,150000.0,155000.0,,,,67.1,,,150000.0
2015.0,575000.0,50000.0,,,,88.7,,,575000.0
2017.0,595000.0,30030.0,,,,81.83,,,595000.0
2017.0,525000.0,29029.0,,,,82.0,,,525000.0
2012.0,335000.0,72072.0,,,,73.9,,,335000.0
2012.0,300000.0,54000.0,,,,68.0,,,300000.0
2012.0,415000.0,82082.0,,,,88.73,,,415000.0
2016.0,925000.0,48000.0,,,,140.0,,,925000.0
2016.0,750000.0,20000.0,,,,91.1,,,750000.0
2018.0,1150000.0,49000.0,,,,126.2,,,1150000.0
2015.0,260000.0,35000.0,,,,67.0,,,260000.0
2017.0,260000.0,67000.0,,,,40.3,,,260000.0
2011.0,347000.0,80600.0,,,,73.9,,,347000.0
2013.0,195000.0,58609.0,,,,55.2,,,195000.0
2016.0,265000.0,33003.0,,,,67.0,,,265000.0
2016.0,320000.0,43000.0,,,,58.16,,,320000.0
2016.0,590000.0,16500.0,,,,81.83,,,590000.0
2012.0,650000.0,138000.0,,,,102.0,,,650000.0
2013.0,509999.0,165500.0,,,,75.0,,,509999.0
2011.0,350000.0,120000.0,,,,73.9,,,350000.0
2018.0,749000.0,30000.0,,,,108.5,,,749000.0
2010.0,150000.0,70000.0,,,,69.0,,,150000.0
,33983.0,80000.0,,,,82.0,,,33983.0
2003.0,58000.0,170000.0,,,,60.0,,,58000.0
2011.0,200000.0,120000.0,,,,64.1,,,200000.0
,210000.0,47990.0,,,,82.0,,,210000.0
2014.0,240000.0,168000.0,,,,74.0,,,240000.0
2017.0,515000.0,60000.0,,,,98.6,,,515000.0
2008.0,145000.0,120000.0,,,,46.3,,,145000.0
2016.0,450000.0,5800.0,,,,67.04,,,450000.0
2010.0,179000.0,68700.0,,,,66.1,,,179000.0
2007.0,220000.0,108000.0,,,,103.2,,,220000.0
2020.0,500000.0,40000.0,,,,88.7,,,500000.0
2009.0,190000.0,100000.0,,,,67.0,,,190000.0
2015.0,200000.0,40000.0,,,,56.3,,,200000.0
2018.0,850000.0,90000.0,,,,121.36,,,850000.0
2011.0,270000.0,60000.0,,,,73.9,,,270000.0
2016.0,335000.0,17000.0,,,,55.2,,,335000.0
2018.0,459999.0,5000.0,,,,67.04,,,459999.0
2017.0,710000.0,60000.0,,,,88.5,,,710000.0
2015.0,330000.0,140000.0,,,,74.0,,,330000.0
2017.0,,15000.0,,,,,,,
2018.0,750000.0,25000.0,,,,108.5,,,750000.0
2016.0,160000.0,50000.0,,,,62.1,,,160000.0
2016.0,215000.0,60000.0,,,,56.3,,,215000.0
2012.0,60000.0,40000.0,,,,38.0,,,60000.0
2014.0,480000.0,72000.0,,,,85.8,,,480000.0
